PersonID,PillarID
8612,5
8976,-99999
9657,-99999
14101,93
12386,-99999
17078,7
17078,14
17078,111
17078,112
18841,81
5956,43
5956,50
5956,51
5956,52
5956,53
5956,55
5956,56
5956,57
5956,58
5956,89
787,-99999
16028,4
16028,7
16028,132
9457,-99999
8987,-99999
8930,126
6690,45
6690,53
6690,55
6690,75
6690,78
6690,80
6690,83
6690,88
3206,126
13734,59
13734,91
13734,92
13734,102
13734,111
13734,118
14449,82
12770,77
16193,4
16193,-10
8046,20
8046,126
2522,87
2522,112
17983,-99999
17933,4
17933,5
17933,8
17933,94
17933,97
17933,103
17933,105
16752,-99999
10076,4
10076,97
10076,-10
16743,-99999
12797,-99999
420,-99999
15770,-99999
1233,92
17135,1
17135,10
17135,111
17135,112
3159,59
3159,75
3159,78
3159,79
3159,88
3159,91
3159,92
3159,102
3159,111
9548,-99999
6836,33
6836,47
6836,74
6836,111
14256,53
14256,55
14256,56
14256,57
14256,58
14256,61
12905,-99999
13493,-99999
9819,-99999
2911,58
2911,88
2911,89
8180,-99999
17826,30
17826,35
3848,-99999
5359,-99999
12499,49
19508,45
19508,83
19508,102
19508,108
19508,110
19508,129
13984,8
13984,9
13984,12
13984,40
13984,79
13984,102
13984,104
12102,112
7885,8
7885,94
7885,-10
85,10
85,89
10849,45
10849,83
10849,102
10849,118
10849,121
337,-99999
16435,5
16435,91
11235,56
11235,57
11235,58
11235,59
2689,-99999
10869,50
10869,51
10869,52
10869,53
10869,55
10869,83
10869,106
10869,109
10869,110
7447,-99999
12921,91
5112,-99999
17512,-99999
8010,71
8010,119
8010,128
8010,130
8010,133
6312,87
6312,105
6312,109
19869,53
19869,55
16128,117
12187,-99999
12089,112
18139,-99999
12741,83
12741,-6
13263,-99999
4970,-99999
14573,82
14573,83
14573,109
421,-99999
17873,-99999
993,5
34,-99999
7356,-99999
8520,-99999
17792,-99999
6974,-99999
13271,-99999
12943,-99999
846,-99999
28,-99999
7244,-99999
4538,45
4538,75
4538,78
4538,79
4538,83
4538,102
4538,104
19744,-99999
1702,90
12181,-99999
4502,110
2452,43
2452,53
2452,84
2452,106
9669,111
14336,-99999
16141,42
16141,81
16141,102
16141,107
16141,108
16398,20
16398,48
16398,51
16398,54
16398,59
16398,75
16398,78
16398,79
16398,91
16398,92
16398,102
16398,111
16398,126
2517,43
2517,50
2517,51
2517,52
2824,58
2824,88
2824,89
2162,58
2162,88
17665,58
17665,88
1413,-99999
15661,-99999
4386,76
16301,4
16301,5
6039,-99999
4015,74
1044,78
1044,80
1044,81
1044,114
1044,115
1281,-99999
15237,-99999
2134,45
2134,77
2134,83
19008,-99999
3376,83
13397,-99999
19697,5
19697,91
19697,92
19697,111
19697,112
14272,-99999
3374,-99999
4818,75
4818,78
18472,43
18472,51
18472,84
1257,45
1257,83
14160,88
14160,91
12225,-99999
13253,92
3044,43
3044,50
3044,51
3044,52
3044,53
3044,55
3044,93
18333,-99999
18422,-99999
1546,-99999
1229,53
1229,55
1229,56
1229,57
1229,58
18592,114
18592,115
18592,117
18592,129
3361,-99999
17623,47
17623,129
1633,-99999
5588,20
5588,87
10149,-99999
8225,-99999
18116,111
18116,112
18294,-99999
7016,-99999
2201,-99999
10727,91
16279,88
7197,124
8723,-99999
1143,3
1143,135
19652,-99999
19659,51
278,116
10226,82
6950,3
6950,4
6950,7
6950,108
6950,132
6950,135
15077,77
5273,-99999
18189,-99999
16699,-99999
8100,-99999
9127,-99999
12168,-99999
717,-99999
15457,87
15153,-99999
9347,45
9347,83
9347,100
9347,101
9347,112
7414,-99999
3158,-99999
10933,3
10933,27
10933,33
10933,83
10933,103
10933,105
10933,109
10933,132
10933,135
8320,-99999
1123,82
1123,83
1123,109
1123,110
4214,-99999
4638,-99999
11658,104
3846,-99999
5278,-99999
13235,5
766,-99999
11188,5
2513,-99999
19326,50
19326,51
19326,52
19326,58
19326,59
19326,88
19326,89
13065,88
13065,93
13065,-9
6523,58
8082,45
8082,83
724,-99999
18385,91
5089,7
5089,77
1861,5
1861,81
9719,45
9719,77
9719,83
9719,91
9719,92
9719,111
18122,-99999
6302,53
842,4
842,132
842,134
12283,50
12283,51
12283,52
12283,53
12283,55
12283,56
12283,57
12283,58
12283,61
12283,93
12283,106
6941,-99999
6184,-99999
12947,44
12947,69
12947,70
12947,129
4968,5
11759,45
11759,83
11759,-6
6047,-99999
15496,45
15496,83
2334,-99999
2417,-99999
7212,-99999
16805,-99999
2543,10
2543,116
2543,126
7535,2
7535,29
7535,53
7535,55
7535,103
7535,128
7535,130
7535,133
216,45
216,83
216,102
18407,-99999
9615,-99999
18617,-99999
7941,111
6205,55
6205,93
6205,96
18737,-99999
4838,111
4838,112
2308,-99999
15473,80
15473,88
15473,100
2873,43
2873,50
2873,51
2873,52
2873,53
2873,87
2873,88
16825,88
16498,43
16498,48
16498,51
16498,54
16498,58
16498,59
16498,84
16498,89
6928,118
17961,4
17961,-10
6939,76
6939,79
6939,107
6939,124
6939,125
6939,127
6939,128
6939,130
6939,133
1873,45
1873,83
1873,100
1873,102
1873,117
17588,-99999
19699,-99999
2688,66
2688,68
2137,-99999
13321,5
9056,45
9056,74
9056,77
9056,83
12188,7
12188,8
12188,43
12188,51
12188,84
12188,85
12188,86
12188,97
12188,98
12188,99
12188,110
4645,-99999
17597,47
17597,111
17597,112
17597,132
17597,134
13081,88
13081,91
13081,93
14931,1
14931,10
18375,43
18375,50
18375,51
18375,52
18375,53
18375,88
4260,-99999
6698,64
6698,106
11548,-99999
1310,-99999
15324,-99999
1348,-99999
5951,75
5951,78
5951,79
5951,102
5951,104
6839,-99999
17207,58
17207,89
4452,-99999
15875,-99999
6669,-99999
4705,-99999
1290,42
3786,82
3786,83
3786,109
5025,5
1852,100
1852,103
1852,105
1852,107
1852,129
10846,83
10846,109
10846,110
7324,18
19127,-99999
14586,45
14586,78
14586,80
14586,81
14586,83
14586,102
14586,115
14586,117
11059,-99999
1678,110
16295,-99999
9606,91
9606,111
5734,-99999
8323,111
8323,112
6124,-99999
3196,59
3196,75
3196,78
3196,79
3196,91
3196,92
3196,102
3196,111
18261,-99999
18319,58
18319,88
18319,110
15947,-99999
12877,58
12877,88
12877,93
1591,-99999
1250,-99999
2676,53
2676,55
15341,59
15341,91
15341,112
1110,83
1110,109
17382,-99999
12247,-99999
4103,126
3838,2
3838,17
3838,20
3838,49
3838,77
3838,103
3838,126
3838,127
3838,128
3838,130
3838,133
11590,104
11590,110
19491,110
9539,-99999
13340,5
1102,112
3989,-99999
18013,-99999
11001,75
11001,79
11001,104
11001,129
9329,100
3905,58
3905,88
3905,89
3905,105
3905,109
15751,45
15751,83
15751,102
9005,74
9005,105
9005,109
10854,-99999
81,-99999
17269,4
17269,7
17269,-10
946,100
946,103
946,105
18059,-99999
7320,-99999
1493,90
5532,5
10956,1
10956,10
10956,82
10956,100
6490,-99999
19533,58
19533,88
19533,105
19533,109
15577,110
16894,-99999
1341,128
1341,130
1341,133
19544,110
8145,45
8145,75
8145,78
8145,79
8145,83
8145,102
18621,61
18621,62
18621,88
18621,93
18621,96
15429,58
15429,59
15429,89
11245,4
11245,97
11245,119
11245,121
11245,133
11245,134
11245,-10
16364,48
16364,54
16364,55
16364,56
16364,57
16364,58
16364,59
16364,87
5856,-99999
3423,-99999
2066,3
2066,132
2066,135
12680,-99999
19131,-99999
16008,-99999
1121,-99999
12391,-99999
228,-99999
5300,110
3564,-99999
16187,20
16187,75
16187,78
16187,80
16187,81
654,88
5178,-99999
19109,95
19109,106
19109,126
10019,97
9810,1
9810,10
9810,74
9810,75
9810,78
9810,79
9810,82
9810,83
9810,85
9810,102
9810,104
1386,-99999
6740,58
6740,59
6740,61
6740,62
6740,88
6740,89
12456,103
12456,105
12456,129
19043,59
19043,91
19043,92
19043,111
11246,9
11246,97
16820,3
16820,53
16820,55
16820,121
16820,122
16820,-7
8803,-99999
16698,-99999
12082,-99999
11425,111
11425,112
13202,-99999
12563,-99999
2704,-99999
2302,20
2302,43
2302,50
2302,51
2302,52
2302,75
2302,79
2302,91
2302,104
479,10
479,82
16104,-99999
12900,83
12874,-99999
8019,-99999
4101,-99999
8280,78
8280,115
8280,117
8765,109
8765,110
3013,88
18762,45
18762,78
18762,80
18762,83
18762,100
18762,114
18762,115
18762,117
2283,77
2283,79
10769,93
3108,42
3108,81
14710,82
14710,103
14710,128
14710,130
14710,133
14710,-7
10377,82
10377,83
17226,-99999
7279,-99999
18580,-99999
12859,91
3897,-99999
7982,4
2213,-99999
13353,-99999
2662,116
11529,-99999
1733,5
4106,-99999
16072,-99999
14615,45
14615,83
11760,-99999
2771,-99999
1292,103
1292,105
17378,5
4750,-99999
3997,45
3997,74
3997,75
3997,78
3997,79
3997,83
3997,102
1237,56
1237,57
1237,58
1237,90
3454,103
3454,105
11996,111
7587,45
7587,77
7587,83
7587,89
7587,121
17635,-99999
7560,-99999
19506,5
4790,58
4790,89
10951,93
3701,-99999
3015,1
5142,111
8899,71
5114,104
5088,14
5088,79
5088,102
5088,104
18581,45
18581,83
18581,102
18581,118
9658,111
16362,48
16362,51
16362,54
17490,-99999
10608,92
10608,111
3190,10
3190,82
3190,83
3190,126
10309,103
10309,105
10309,109
19800,114
19684,45
19684,59
19684,76
19684,80
19684,83
19684,91
19684,92
19684,111
8810,-99999
15344,-99999
13960,129
5618,87
15624,88
16078,-99999
11954,83
11954,109
3167,-99999
2652,71
14635,83
14635,109
11099,83
11099,109
11099,110
6441,43
6441,50
6441,51
6441,52
6441,53
6441,55
6441,56
6441,57
6441,58
6441,88
6441,90
6441,111
4144,-99999
19818,116
1258,49
3814,-99999
11284,4
11284,19
11284,21
11284,22
11284,134
17020,111
17020,112
17020,129
8561,4
8561,47
5753,-99999
11025,82
11025,83
11025,85
11025,109
11025,110
7260,-99999
9648,-99999
680,19
680,21
680,22
680,23
680,102
680,108
16638,-99999
15980,-99999
3896,-99999
8897,49
8897,74
8897,82
7474,-99999
17150,90
17265,-99999
15882,-99999
3316,-99999
14002,79
14002,80
14002,100
14002,101
14002,134
19237,58
19237,59
19237,61
19237,62
19237,88
19237,89
16342,45
16342,48
16342,51
16342,54
16342,59
16342,76
16342,80
16342,83
16342,91
16342,92
16342,111
19812,116
19812,126
8746,83
1188,-99999
12099,62
12099,91
3552,-99999
5904,94
7794,-99999
2443,-99999
16120,-99999
11101,85
11101,111
11101,112
19549,1
19549,10
19549,126
10677,-99999
17869,5
4768,111
4768,112
8253,-99999
14013,-99999
335,2
335,29
335,103
335,128
335,130
335,133
16586,42
16993,14
17225,-99999
17633,111
16997,5
16997,9
16997,14
16997,112
13528,-99999
1896,-99999
1478,-99999
9935,-99999
16061,4
14855,-99999
6250,53
175,-99999
15032,-99999
13140,-99999
16859,8
16859,94
16859,97
17894,-99999
5941,-99999
16705,-99999
2428,-99999
3071,45
3071,58
3071,76
3071,80
3071,83
3071,88
3071,89
3071,92
3071,111
14221,88
14221,91
14221,93
3261,1
3261,10
3261,111
8262,74
8262,94
8262,97
8262,102
16594,-99999
426,-99999
11317,-99999
4587,-99999
17637,5
16311,110
8018,-99999
15697,5
9670,-99999
19129,51
19129,93
19129,96
14836,88
17202,-99999
12893,93
8939,68
8939,74
11137,-99999
7147,-99999
336,-99999
6815,-99999
6334,-99999
12846,122
12846,123
12846,128
12846,129
12846,130
12846,133
802,45
802,74
802,83
11098,110
12784,-99999
9345,104
5929,88
17084,14
17084,110
12404,83
12404,104
4602,3
4602,27
4602,135
4579,-99999
18673,45
18673,78
18673,83
18673,102
18673,117
3053,20
3053,43
3053,76
3053,80
3053,84
3053,88
3053,93
3053,100
3053,101
3053,106
16322,5
11948,-99999
17379,-99999
18071,5
9121,100
9121,101
9121,104
19643,59
19643,91
19408,129
8306,-99999
18543,20
1533,-99999
1505,90
1505,91
1505,112
11595,-99999
17164,71
17164,75
17164,79
17164,104
18635,45
18635,83
18635,102
18635,117
5529,87
17533,-99999
9015,4
9015,45
9015,67
9015,68
9015,74
9015,109
2039,11
2039,13
2039,14
2039,40
2039,41
2039,111
2039,112
18271,-99999
9598,-99999
6465,57
6465,90
6465,112
12798,-99999
12609,82
12609,-7
14988,90
14988,91
14988,111
14988,112
19463,-99999
15412,88
15412,102
15412,118
19981,-99999
6783,91
6783,112
5906,-99999
5172,129
4234,47
12346,91
5439,110
13061,-99999
9571,90
9171,129
6738,-99999
18280,-99999
13209,-99999
18780,-99999
15818,-99999
8949,5
8949,71
8949,75
8949,79
8949,104
1035,-99999
15598,88
15598,110
835,111
835,112
8894,1
8894,10
8894,126
18579,-99999
12452,-99999
19698,44
19698,45
19698,58
19698,59
19698,70
19698,75
19698,78
19698,79
19698,83
19698,89
19698,102
14745,91
13737,-99999
17155,8
17155,94
501,-99999
19743,-99999
7140,-99999
4674,58
4674,88
4674,89
12236,-99999
3398,-99999
12402,19
12402,23
12402,77
12402,80
12402,107
3855,-99999
2896,75
2896,78
2896,79
2896,91
2896,92
2896,102
2896,111
19894,4
19894,5
19894,-10
16357,48
16357,51
16357,54
11346,-99999
18577,118
8493,-99999
7966,-99999
12655,-99999
18660,118
16915,-99999
17822,5
18717,-99999
16266,-99999
8598,-99999
19480,110
3155,53
3155,55
3155,56
3155,57
3155,58
3155,82
3155,83
3155,109
3155,115
3155,117
12738,-99999
1970,88
13874,80
13874,100
13874,104
10219,-99999
14941,90
7423,-99999
4752,12
15419,88
2310,59
2310,61
2310,62
2757,-99999
4249,1
4249,10
16885,47
9474,-99999
13013,62
14201,8
14201,88
14201,91
14201,93
14201,94
14201,111
14201,112
10046,-99999
8978,45
8978,68
8978,74
8978,83
18652,100
18652,102
18652,117
1870,78
1870,79
1870,100
1870,102
1870,114
1870,115
1870,118
17029,111
17029,112
7904,-99999
17011,-99999
12457,81
12457,100
12457,104
12457,105
4874,5
17259,-99999
6238,-99999
1107,58
1107,59
1107,89
6251,-99999
11922,-99999
14839,-99999
13584,-99999
14131,8
14131,92
14131,93
14131,94
14131,111
14131,-8
14131,-9
18633,19
18633,21
18633,22
18633,23
18633,107
18633,114
18633,115
18633,117
16581,-99999
5109,-99999
18465,-99999
17344,-99999
6064,42
6064,81
8132,2
8132,29
8132,75
8132,78
8132,80
8132,81
8132,103
8132,128
8132,130
8132,133
15924,21
15924,27
15924,28
15924,75
15924,79
15924,104
15924,124
15924,125
15924,127
5476,-99999
5779,53
5779,75
5779,78
5779,80
5779,81
5779,87
5779,111
5779,112
17136,9
19918,102
19918,108
15538,-99999
18076,51
18076,53
18076,55
18076,56
18076,57
18076,58
18076,61
18076,62
11232,61
11232,91
186,58
186,88
186,111
186,112
7374,23
7374,32
7374,75
7374,114
14355,93
19675,59
19675,75
19675,79
19675,91
19675,104
19636,87
15764,87
15764,105
15764,109
16931,-99999
2546,-99999
13316,45
13316,83
13316,88
13316,102
13316,108
2851,-99999
18778,45
18778,75
18778,78
18778,79
18778,83
18778,102
14614,82
14614,83
2206,4
2206,-10
19768,58
19768,59
19768,88
19768,89
15450,112
15450,-10
9167,-99999
14713,-99999
5801,-99999
6230,32
6230,33
6230,34
6230,44
6230,69
6230,70
6230,88
6230,110
6230,124
1045,83
7409,-99999
5023,7
5023,14
5023,111
16821,-99999
17109,47
2353,43
2353,51
2353,84
2353,85
2353,86
9924,74
19152,51
19152,53
19152,55
6273,53
6273,55
6273,88
8589,119
4118,-99999
9799,-99999
959,-99999
12263,-99999
9763,75
9763,79
9763,104
7863,18
7863,32
7863,75
11652,-99999
18874,-99999
816,102
15520,88
18931,45
18931,83
18931,102
18931,118
10332,-99999
3972,-99999
19459,-99999
1382,-99999
1099,-99999
247,58
247,89
10741,-99999
6561,-99999
14785,88
14785,92
14127,92
14127,93
11911,45
11911,109
11075,83
11075,103
11075,105
11075,109
15401,53
15401,55
15401,56
15401,57
15401,58
15401,88
537,-99999
10423,82
10423,83
10423,109
6540,56
6540,57
11769,-99999
5345,94
5345,97
5345,98
5345,99
10410,82
10410,83
10410,109
758,110
8584,5
19976,-99999
3540,115
13817,23
13817,32
13817,77
13817,78
13817,114
13817,115
13817,117
1318,-99999
906,74
15190,-99999
260,44
260,45
260,62
260,69
260,70
260,75
260,78
260,80
260,83
260,88
260,93
260,112
17096,111
17096,112
13783,-99999
10524,-99999
5032,-99999
13754,-99999
17858,-99999
4617,43
4617,50
4617,51
4617,52
4617,53
4617,55
4617,56
4617,57
4617,58
4617,61
4617,62
16023,-99999
17853,-99999
10563,5
5820,53
5820,55
5820,56
5820,57
5820,58
11385,8
11385,9
11385,49
11385,97
16962,5
5932,-99999
2677,71
16911,8
16911,14
16911,94
16911,97
12454,45
12454,77
12454,83
12454,92
12454,93
12454,111
19852,45
19852,76
19852,80
19852,83
17540,-99999
15201,-99999
13236,-99999
7322,-99999
9937,72
9937,129
16502,43
16502,50
16502,51
16502,52
16502,58
16502,59
16502,89
3959,20
3959,126
9666,55
9666,58
9666,61
9666,62
9666,88
9666,89
9889,115
9889,117
5792,10
5792,53
5792,55
5792,56
5792,57
5792,58
5792,93
5792,96
5792,126
14418,10
14418,126
1724,-99999
17062,5
17062,129
14663,82
14663,83
10591,-99999
15304,-99999
12492,100
4003,-99999
13126,-99999
14420,-99999
17689,-99999
9756,-99999
13733,-99999
8351,-99999
14620,82
14620,83
3766,39
3766,47
3766,82
3766,83
15044,111
2556,1
2556,10
2556,105
2556,109
13948,45
13948,76
13948,77
13948,80
13948,83
13948,91
13948,92
13948,93
13948,96
13948,100
13948,101
13948,111
3802,-99999
8977,116
3775,80
3775,100
3775,104
3755,-99999
670,-99999
15757,-99999
4905,-99999
6348,55
6348,88
7692,83
7692,109
18125,-99999
7518,8
7518,45
7518,83
7518,97
4740,132
13342,-99999
5650,43
5650,50
5650,51
5650,52
10143,-99999
14487,-99999
13378,45
13378,80
13378,83
13378,111
17449,-99999
10946,43
10946,51
10946,83
10946,84
287,-99999
19407,5
19407,108
19407,129
1157,53
1157,55
1157,56
1157,57
1157,58
1735,4
1735,-10
3923,71
2588,5
19493,-99999
18192,-99999
6806,45
6806,80
6806,83
6806,88
8945,45
8945,74
8945,77
8945,83
9190,45
9190,83
9190,98
9190,99
9190,112
793,-99999
16167,-99999
13434,-99999
3715,-99999
17450,5
3632,49
3632,74
12526,104
3471,19
3471,23
3471,121
14991,-99999
5367,-99999
7857,44
7857,49
7857,69
7857,70
7857,71
9244,100
9244,101
9244,104
18293,5
18584,78
18584,80
18584,81
18584,114
18584,115
8935,-99999
14483,-99999
18070,5
3871,77
9914,45
9914,58
9914,77
9914,83
9914,88
9914,118
18755,45
18755,83
18755,102
4095,-99999
11116,56
11116,57
11116,58
11116,59
11116,110
6475,88
10844,-99999
14030,-99999
18582,-99999
16688,5
16688,9
17471,-99999
7323,-99999
7382,-99999
6614,56
6614,57
6614,111
8494,-99999
2102,96
18575,118
14689,44
14689,70
14689,75
14689,78
14689,80
14689,81
19014,-99999
17592,7
5898,-99999
4745,-99999
16385,56
16385,57
16385,111
18057,5
14403,-99999
18141,4
18141,111
18141,112
3105,-99999
2057,4
2057,8
2057,94
2057,-10
6816,-99999
179,45
179,58
179,59
179,75
179,78
179,79
179,83
179,88
179,91
179,92
179,102
179,111
17171,-99999
13474,88
13474,93
4687,-99999
18382,-99999
11463,74
11463,111
11463,112
5561,82
5561,83
5561,109
8921,68
8921,74
3218,126
8386,-99999
10184,80
10184,100
10184,101
1854,81
12626,45
12626,83
5327,-99999
552,-99999
4377,-99999
368,2
368,29
368,103
368,128
368,130
368,133
17719,8
17719,94
17719,111
4521,110
5038,47
5038,79
5038,102
19084,77
1615,-99999
17539,3
17539,21
17539,27
17539,28
17539,135
7120,-99999
9958,-99999
16878,-99999
8788,4
12074,-99999
13420,-99999
183,-99999
14372,-99999
19840,102
19840,104
6395,61
6395,62
6395,91
6395,112
9498,45
9498,78
9498,80
9498,83
9498,111
15931,-99999
7137,-99999
7149,-99999
8305,-99999
19715,-99999
17257,77
17257,80
17257,100
17257,102
215,-99999
16645,-99999
7067,-99999
11591,-99999
12845,-99999
11875,45
11875,83
11875,109
9210,47
9210,103
9210,105
9210,134
7724,-99999
2388,87
7400,118
21,-99999
11805,-99999
18689,45
18689,83
18689,102
18689,118
11517,8
11517,14
11517,94
14339,91
19268,-99999
7340,81
15230,111
15230,112
3293,82
3293,83
3293,109
16087,75
16087,78
16087,79
16087,102
16087,104
10589,-99999
469,5
17965,-99999
16098,5
4629,-99999
8913,-99999
17569,-99999
903,129
13012,-99999
16446,80
16446,81
1929,58
1929,88
14285,91
14285,93
117,42
117,103
117,104
7106,19
7106,20
7106,42
7106,81
7106,107
7106,124
8585,110
7410,111
11845,4
11845,83
16404,20
19384,-99999
1973,-99999
4869,-99999
1601,-99999
19183,-99999
16965,-99999
19065,88
15942,79
15942,129
17740,-99999
10544,82
18952,45
18952,83
18952,102
18952,115
18952,117
5802,53
5802,55
5802,56
5802,57
5802,58
16605,-99999
3093,45
3093,75
3093,78
3093,79
3093,83
3093,88
3093,102
10427,43
10427,51
10427,84
10427,86
8984,45
8984,74
8984,83
8984,-6
3904,-99999
19241,58
19241,88
10828,92
10828,111
10828,112
686,2
686,29
686,103
686,126
686,128
686,130
686,133
15001,90
15001,110
12076,-99999
727,-99999
13273,-99999
3998,20
3998,126
6600,-99999
3987,-99999
8904,5
13216,-99999
8914,-99999
16219,129
9709,75
9709,78
9709,80
9709,81
7105,10
7105,42
7105,47
7105,81
7105,82
7105,107
7105,122
7105,123
7105,124
7105,126
7105,128
7105,130
7105,133
11195,4
11195,7
8721,-99999
11069,83
11069,109
18001,3
18001,132
18001,135
18001,136
13458,53
13458,55
13458,93
5868,88
5868,93
50,92
50,93
50,111
18380,88
13146,-99999
250,116
250,126
3005,56
3005,57
3005,75
3005,78
3005,79
3005,102
3005,111
2568,51
1612,-99999
4485,-99999
7160,17
7160,71
7160,115
7160,117
7160,124
4642,-99999
6518,55
16083,79
16083,128
16083,130
16083,133
9892,5
11992,-99999
4063,-99999
1410,75
1410,77
1410,78
7715,-99999
3494,-99999
2585,77
10806,-99999
7076,30
7076,34
7076,35
7076,47
634,111
7655,7
7655,-10
5362,-99999
585,-99999
17188,129
3661,8
3661,14
3661,94
6970,-99999
5429,-99999
18674,-99999
9742,4
9742,7
9742,76
9742,80
9742,100
9742,101
9984,97
9322,53
9322,55
9322,56
9322,57
9322,59
11375,14
6872,-99999
17307,-99999
12613,-99999
7870,19
7870,23
7870,128
7870,129
7870,130
7870,133
11218,-99999
17197,-99999
3530,19
3530,21
3530,22
3530,23
3530,102
3530,108
19138,-99999
15768,-99999
19945,-99999
7442,-99999
4483,129
9739,-99999
18964,45
18964,50
18964,51
18964,52
18964,88
18964,100
18964,-7
3834,-99999
8671,-99999
10292,82
13414,-99999
15329,111
9812,-99999
4609,3
4609,47
4609,132
4609,135
19935,4
19935,5
19935,-10
17200,4
17200,7
17200,-10
934,32
934,34
934,100
16449,5
16449,91
18031,-99999
15239,-99999
13741,88
13741,93
9775,47
9775,75
9775,78
9775,79
9775,102
18522,77
5047,-99999
8581,4
8581,7
13553,75
13553,79
13553,93
13553,104
12776,59
12776,91
17950,47
17950,132
18267,-99999
15492,88
15492,110
6528,56
6528,57
125,92
125,93
125,111
12960,-99999
6737,59
6737,88
13100,90
16060,-99999
9022,68
9022,74
9022,77
4992,-99999
19841,-99999
5754,5
17862,-99999
11354,9
11354,97
15244,4
17529,-99999
10011,-99999
14145,93
17361,4
17361,8
17361,94
17361,97
7274,129
9007,74
9196,-99999
13085,58
13085,59
13085,88
13085,89
13085,93
9887,-99999
14823,9
16192,-99999
11207,9
11207,11
11207,13
11207,14
11207,40
11207,41
6922,19
6922,21
6922,128
6922,130
6922,133
15317,88
3363,2
3363,29
3363,33
3363,42
3363,103
3363,105
3363,128
3363,130
3363,133
128,77
128,80
128,100
128,104
763,-99999
4719,-99999
18848,100
19690,-99999
11952,-99999
14840,-99999
15582,88
16235,-99999
8878,-99999
1439,58
1439,61
1439,62
1439,88
1439,89
1439,91
12415,110
16030,45
16030,75
16030,78
16030,79
16030,83
16030,88
16030,100
7649,-99999
10853,85
17268,110
4511,45
4511,47
4511,76
4511,80
4511,83
7696,45
7696,75
7696,78
7696,79
7696,83
7696,94
7696,97
7696,98
7696,99
7696,102
7696,104
7696,105
7696,109
4778,111
4778,112
15339,88
16730,-99999
17001,-99999
9390,61
9390,62
9390,88
9390,100
10450,-99999
6580,58
6580,88
6580,89
2454,-99999
5722,91
5722,96
2092,58
2092,89
11820,-99999
7202,-99999
17185,-99999
16281,4
10350,1
10350,10
19398,108
4685,-99999
516,-99999
3146,75
3146,78
3146,80
3146,81
8574,-99999
16372,-99999
16508,75
16508,78
16508,80
16508,81
4212,5
18526,77
19567,-99999
14269,88
14269,91
1506,53
1506,55
1506,56
1506,57
1506,58
1506,91
4524,-99999
602,-99999
17844,5
9772,-99999
18047,-99999
9813,100
548,-99999
6066,-99999
8134,20
8134,126
16263,-99999
18787,-99999
17494,19
17494,21
17494,22
17494,23
17494,110
17494,128
17494,129
17494,130
17494,133
961,102
961,111
961,115
961,117
13758,80
13758,81
7891,7
7891,8
7891,94
7891,-10
15227,-99999
16296,132
16296,134
2604,-99999
13810,-99999
2760,5
12540,10
12407,59
12407,88
244,-99999
11550,104
8911,5
8911,58
8911,88
9876,74
18868,77
18868,78
18868,79
18868,114
18868,115
14202,-99999
4294,-99999
18456,-99999
8274,20
3820,-99999
16091,-99999
5005,-99999
15780,-99999
4193,4
4193,75
4193,79
4193,104
9078,47
9078,76
9078,80
9078,100
9078,104
10200,-99999
16084,-99999
19401,100
19401,102
18678,45
18678,78
18678,80
18678,83
18678,115
6616,58
3773,-99999
10359,-99999
16599,-99999
2160,-99999
9533,-99999
7772,-99999
4630,-99999
9977,94
9977,97
9977,112
5325,128
5325,130
5325,133
14178,53
14178,55
14178,56
14178,57
14178,58
8782,-99999
16604,49
16604,83
4326,-99999
14036,93
16463,87
15920,119
15920,121
15920,133
15920,134
11636,104
11864,-99999
11837,-99999
16799,5
2795,5
3090,5
17770,-99999
11149,74
16294,45
16294,83
16294,92
16294,111
6660,88
16183,82
16183,83
16183,85
16183,105
16183,109
16183,110
9226,45
9226,83
19357,105
19357,108
19357,109
6718,-99999
11114,88
17487,-99999
4893,-99999
19731,45
19731,75
19731,78
19731,79
19731,83
19731,88
19731,102
3172,-99999
3952,20
3952,126
18572,104
18572,117
18572,118
19466,4
19466,-10
16140,115
16140,117
16140,132
16140,134
15064,111
15064,112
11431,-99999
8626,45
8626,109
7299,-99999
17420,-99999
10638,-99999
9535,-99999
19440,-99999
1903,57
8524,-99999
15891,4
15891,8
15891,94
15891,97
3096,5
3822,-99999
3501,-99999
2668,10
2668,116
2668,126
16816,3
16816,79
16816,81
16816,100
16816,102
16816,107
16816,128
16816,130
16816,133
18135,136
11575,-99999
15662,-99999
18803,-99999
6283,-99999
18205,5
265,-99999
4271,1
4271,5
4271,10
1850,-99999
17430,-99999
5430,110
3083,-99999
14,-99999
13139,90
17985,-99999
15984,-99999
2012,-99999
17251,5
16486,-99999
19501,81
3645,-99999
7945,5
1390,-99999
18663,114
18663,115
18663,117
18663,129
9445,-99999
4208,-99999
3884,45
3884,76
3884,80
3884,83
18231,-99999
1769,126
10866,59
10866,91
10866,92
10866,111
8665,-99999
410,-99999
3033,10
3033,126
11728,5
16792,-99999
6688,56
6688,57
6688,59
6688,91
6688,92
6688,111
5782,-99999
6075,-99999
19035,51
19035,56
19035,57
19035,86
19035,111
5883,-99999
17560,-99999
16218,9
16218,12
16218,40
16218,62
13776,80
19711,53
19711,55
19711,56
19711,57
19711,58
7759,19
7759,23
7759,132
7759,134
5451,43
5451,84
5451,95
5451,106
5451,116
5451,126
10611,91
11895,-99999
16590,90
16590,91
16590,92
10702,43
10702,50
10702,51
10702,52
